"";"Carimbo.de.data.hora";"Ano.que.estudo.";"ID";"Pergunta";"Resposta";"erros"
"1325";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X2  Quem é Darlan Rosa ";"CRIADOR  DO   ZE    COTINA.";"cotina"
"1326";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"ERA  ASUSTADRO  PARA    AS  CRIANSAS.";"asustadro, criansas"
"1327";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X4  Quando o Zé Gotinha foi criado ";"ELE  NACEU  EM   1986.";NA
"1328";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"ELE   NASCEU   EM  1986    HOJE   ELE  NÃO  ESISTE  MAS  .";NA
"1329";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"PORQUE  ELE  NÃO  TEM   ATEMÇÃO.";"atemção"
"1330";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X7  Como foi feita a escolha do nome Zé Gotinha ";"ELE   FOI  CHAMADO   DE  ZE   GOTNIA    PORQUE    TEM   A  VASINA    DA    GOTA.";"gotnia, vasina"
"1331";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"PORQUE  TEM   AVE   COM  UMA   VACINA.";NA
"1332";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X9  Quem levou o prêmio pela escolha do nome ";"O  DARLAN   QUE   CRIOUO   NOME   DO   ZE.";"criouo"
"1333";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"E   QUE   AS   CRIANÇAS   TOMACE   A  VASINA.";"tomace, vasina"
"1334";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X11  Por que vacina é um assunto sério ";"PORQUE  E  UM  MEIO   DE   PROTESÃO.";"protesão"
"1335";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X12  Por que não é preciso ter medo de tomar vacina ";"PORQUE   NÃO  DOE .";NA
"1336";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X13  O que é poliomielite ";"É  PORQUE  O   ZÉ  GOTINHA  FOI   CIRADO.";"cirado"
"1337";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"PORQUE  NÃO   ESISTIA   ELETORNICO.";"esistia, eletornico"
"1338";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"A   NÃO  TER  MEDO.";NA
"1339";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X16  O que o criador do Zé Gotinha faz atualmente ";"ELE    FAZ  ATUAMENTE.";NA
"1340";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"PORQUE  E   UM   FALA.";NA
"1341";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"FATO DARLEN    VIROU    ATE   NOME  DE   PREDIO   RESIDENCIAL  NA  CIDADE.OPINIÃO AQUI,SOU  UMA  PESSOAILUSTRE.";"darlen, pessoailustre"
"1342";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X19  Qual é o sentido das palavras em destaque ";"DESABOU.";NA
"1343";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X20  Explique o que significa  morrer de medo  neste fragmento ";"O   MEDO.";NA
"1344";"2021/07/09 9:22:10 PM GMT+1";"4º ano";64;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"NO   PRAQUE.";"praque"
"1345";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X1  Quem é Zé Gotinha ";"Zé Gotinha é um personagem desenvolvido por Darlan Rosa que ajuda as crianças com o medo da vacinação.";NA
"1346";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X2  Quem é Darlan Rosa ";"Darlan Rosa é uma mulher de 75 anos que criou em 1986 o famoso Zé Gotinha.";NA
"1347";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas de vacina eram assustadoras que em vez de ajudar as crianças a ter menos medo , elas ficaram com mais ainda.";NA
"1348";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X4  Quando o Zé Gotinha foi criado ";"Zé Gotinha foi criado em 1986.";NA
"1349";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Quando nasceu era um boneco com duas gotinhas de pólio. atualmente é um personagem adorado pelas crianças.";NA
"1350";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Zé Gotinha aparecia chorando pois, não tinha um nome.";NA
"1351";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X7  Como foi feita a escolha do nome Zé Gotinha ";"A escolha foi feita por conta de um concurso que era para ideias de nome.";NA
"1352";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Eles entenderam que o nome deveria ser Zé Gotinha pois, foi o nome com mais votos.";NA
"1353";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Distrito Federal levou o premio.";NA
"1354";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"A ideia principal era ser um boneco de duas bolinhas e pólio.";NA
"1355";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X11  Por que vacina é um assunto sério ";"A vacina é um assunto sério pois, ela é fundamental na vida de crianças, idosos ,adultos não importa a idade .A vacina previne doenças que podem ser simples como resfriado ou mais graves que podem levar até ao falecimento.";NA
"1356";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X12  Por que não é preciso ter medo de tomar vacina ";"Não é preciso ter medo ,pois a vacina é só uma picadinha que é bem melhor do que ficar doente.";NA
"1357";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X13  O que é poliomielite ";"Poliomielite é a doença que causa paralisia nas crianças.";NA
"1358";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Porque essa campanha foi criada antigamente onde não existia tecnologia.";NA
"1359";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";" O que incentiva as crianças é a coragem o jeito do Zé Gotinha.";NA
"1360";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele é escultor.";NA
"1361";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Esse recurso serve para indicar a fala do criador.";NA
"1362";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"O primeiro é um fato, e  o segundo é uma opinião.";NA
"1363";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X19  Qual é o sentido das palavras em destaque ";"O primeiro tem o sentido de falar que os medos das crianças de vacina acabaram graças ao Zé Gotinha .A segunda palavra tem o sentido de falar que a campanha se desenvolveu.";NA
"1364";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X20  Explique o que significa  morrer de medo  neste fragmento ";"O significado é que precisa que todo mundo precisa ter muito medo.";NA
"1365";"2021/07/09 9:22:56 PM GMT+1";"4º ano";65;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Selecionaram  este desenho do arquivo pessoal da Darlan Rosa.";NA
"1366";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X1  Quem é Zé Gotinha ";"Ele e o mascote das vacinas .";NA
"1367";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X2  Quem é Darlan Rosa ";"Ela e a criadora do Zé Gotinha.";NA
"1368";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas eram assustadores para as pessoas ficarem com medo das doenças e  tomarem as vacinas.";NA
"1369";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado em 1986.";NA
"1370";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"ANTIGAMENTE,ele era magro e pequedo .

HOGE EM DIA , ele é uma criança grandinha e ainda magro.";"pequedo"
"1371";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele estava chorando porque ele não tinha um nome.";NA
"1372";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X7  Como foi feita a escolha do nome Zé Gotinha ";"A escolha foi feita por um concurso.";NA
"1373";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Eles sortearam o nome dele mas teve muitas cartas sugeriram esse nome.";NA
"1374";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do distrito federal. ";NA
"1375";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"A ideia era para as pessoas tomar a vacina.";NA
"1376";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X11  Por que vacina é um assunto sério ";"É um assunto sério porque dos protege na vacinação.";NA
"1377";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X12  Por que não é preciso ter medo de tomar vacina ";"Não e preciso ter medo porque dos protege das doenças.";NA
"1378";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X13  O que é poliomielite ";"A doença para que foi criada o Zé Gotinha.";NA
"1379";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Não tinha tequinologia ";"tequinologia"
"1380";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Ele e encrasado.";"encrasado"
"1381";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X16  O que o criador do Zé Gotinha faz atualmente ";"Trabalha como escultor.";NA
"1382";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para marcar as falas.";NA
"1383";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"1 fato 2 opinião.";NA
"1384";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X19  Qual é o sentido das palavras em destaque ";"Morrer de medo e andou.";NA
"1385";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Vicar com medo .";NA
"1386";"2021/07/09 9:25:05 PM GMT+1";"4º ano";66;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Um arquivo pessoal da criador do zé Gotinha.";NA
"1387";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X1  Quem é Zé Gotinha ";"Personagem da sus. ";NA
"1388";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X2  Quem é Darlan Rosa ";"Darlan Rosa é quem inventou Zé Gotinha.";NA
"1389";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Fez um propaganda assustadora pra tomar medo da doença e tomar a vacina.";NA
"1390";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado em 1983";NA
"1391";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Antigamente ele era desenho hoje em dia ele já é mais realista.";NA
"1392";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Pois não tinha um nome.";NA
"1393";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Darlan lembra que mais de 10 mil cartas sugeriram  o nome Zé Gotinha.";NA
"1394";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Pois os organizadores entenderam que o nome seria o vencedor.";NA
"1395";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Destrito Federal levou o premio.";NA
"1396";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Incentivar as pessoas a vacinar sem medo.";NA
"1397";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X11  Por que vacina é um assunto sério ";"Pois protegi das doenças.";NA
"1398";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X12  Por que não é preciso ter medo de tomar vacina ";"porque são apenas gotinhas.";NA
"1399";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X13  O que é poliomielite ";"uma doença que causa paralisia ";NA
"1400";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"para crianças de todo o mundo pudessem participar";NA
"1401";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"coragem";NA
"1402";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X16  O que o criador do Zé Gotinha faz atualmente ";"escultor";NA
"1403";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para destacar a fala do criador";NA
"1404";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"fato";NA
"1405";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X19  Qual é o sentido das palavras em destaque ";"AS PESSOAS COMEÇARAM A VACINAR SEM MEDO";NA
"1406";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X20  Explique o que significa  morrer de medo  neste fragmento ";"TER MUITO MEDO";NA
"1407";"2021/07/09 9:25:15 PM GMT+1";"4º ano";67;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Arquivo pessoal do criador";NA
"1408";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X1  Quem é Zé Gotinha ";"personagem da sus. 
";NA
"1409";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X2  Quem é Darlan Rosa ";"Darlan  rosa é quem inventou Zé
Gotinha.";NA
"1410";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"FEZ UM PROPAGANDA ASSUSTADORA PRA TOMAR MEDO DA DOENÇA E TOMAR A VACINA";NA
"1411";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X4  Quando o Zé Gotinha foi criado ";"ele foi criado em 1986";NA
"1412";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"
ANTIGAMENTE ELE ERA EM DESENHO HOJE EM DIA ELA JA É MAS REALISTA";NA
"1413";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"POIS NÃO TINHA UM NOME";NA
"1414";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X7  Como foi feita a escolha do nome Zé Gotinha ";"10 mil pessoas sugeriu para o nome ser Zé gotinha";NA
"1415";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"pois os organizadores entenderam que o nome seria o vencedor";NA
"1416";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X9  Quem levou o prêmio pela escolha do nome ";"uma menino do destrito federau levou o premio";"federau"
"1417";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"incentivar a pessoas vacinar sem medo";NA
"1418";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X11  Por que vacina é um assunto sério ";"pois  protegem as doenças";NA
"1419";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X12  Por que não é preciso ter medo de tomar vacina ";"por que são apenas gotinhas";NA
"1420";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X13  O que é poliomielite ";"um doença que causa paralisia nas crianças";NA
"1421";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"para varias crianças do mundo participar";NA
"1422";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"coragem";NA
"1423";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X16  O que o criador do Zé Gotinha faz atualmente ";"escultor";NA
"1424";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"para destacar a fala do criador";NA
"1425";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"fato";NA
"1426";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X19  Qual é o sentido das palavras em destaque ";"as pessoas começaram a vasinar sem medo";"vasinar"
"1427";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X20  Explique o que significa  morrer de medo  neste fragmento ";"ficar asustado";NA
"1428";"2021/07/09 9:25:22 PM GMT+1";"4º ano";68;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"arquivo pessoal do criador";NA
"1429";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X1  Quem é Zé Gotinha ";"menino da sus.";NA
"1430";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X2  Quem é Darlan Rosa ";"Darlan e quem inventou o zé
gotinha
.";NA
"1431";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"programa assustador.<U+0001F44D>";NA
"1432";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X4  Quando o Zé Gotinha foi criado ";"zé gotinha nasceu em 1986.";NA
"1433";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Atigamente ele era DESENHO HOJE EM DIA É MAS REAL";"atigamente"
"1434";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"porque ele não TINHA UM nome.";NA
"1435";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X7  Como foi feita a escolha do nome Zé Gotinha ";"a Darlan encontrou  10 mil cartas falando para colocar o nome zé gotinha.";NA
"1436";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"
porque acha que era vencedor.";NA
"1437";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X9  Quem levou o prêmio pela escolha do nome ";"
UMA MENINA DO DESTRITO FEDERAU ";"federau"
"1438";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"ESETIVAR AS PESSOAS VASINA SEM MEDO";"esetivar, vasina"
"1439";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X11  Por que vacina é um assunto sério ";"POIS PROTEGE DAS DOENSAS";"doensas"
"1440";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X12  Por que não é preciso ter medo de tomar vacina ";"SÃO APENAS GOTINHAS";NA
"1441";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X13  O que é poliomielite ";"DOENSA QUE CAUSA NAS CRIÃSAS PARALISIA";"doensa, criãsas"
"1442";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"PARA VARIAS CRIANÇAS PARTISIPAR";"partisipar"
"1443";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"PORQUE ELE NÃO PASSA MEDO NAS CRIANÇAS";NA
"1444";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X16  O que o criador do Zé Gotinha faz atualmente ";"ESCULTOR";NA
"1445";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"AS ASPAS SERVEM PARADESTACAR A FALA DO CRIADOR";"paradestacar"
"1446";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"FATO";NA
"1447";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X19  Qual é o sentido das palavras em destaque ";"AS PESOAS COMESARAM A VASINA SEM MEDO";"comesaram, vasina"
"1448";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X20  Explique o que significa  morrer de medo  neste fragmento ";"FICAR ASSUSTADO";NA
"1449";"2021/07/09 9:25:22 PM GMT+1";"4º ano";69;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"ARQUIVO PESSOAL DO CRIADOR";NA
"1450";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X1  Quem é Zé Gotinha ";" Personagem da sus.";NA
"1451";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X2  Quem é Darlan Rosa ";"Darlan Rosa é quem inventou Zé Gotinha.";NA
"1452";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Fez um  propaganda assustadora para tomar medo da doença e tomar a vacina.";NA
"1453";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado em 1983.";NA
"1454";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Antigamente ele era desenho hoje em dia ele já é mais realista.";NA
"1455";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele apareceu chorando, pois não tinha um nome.";NA
"1456";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Darlan lembra que mais de 10 mil pessoas sugeriram o nome Zé Gotinha.";NA
"1457";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Pois os organizadores entenderam que o nome seria o vecedor.";NA
"1458";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X9  Quem levou o prêmio pela escolha do nome ";"O menino do Destrito Federal levou o premio.";NA
"1459";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Incentivar as pessoas a vacinar sem medo.";NA
"1460";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X11  Por que vacina é um assunto sério ";"Pois proteje das doenças.";NA
"1461";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque são apenas gotinhas.";NA
"1462";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X13  O que é poliomielite ";"Uma doença que causa paralisia as crianças.";NA
"1463";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Para que varias crianças de todo mundo pudessem  participar.";NA
"1464";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Coragem.";NA
"1465";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X16  O que o criador do Zé Gotinha faz atualmente ";"Escultor.";NA
"1466";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para destacar a fala do criador.";NA
"1467";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Fato.";NA
"1468";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X19  Qual é o sentido das palavras em destaque ";"As pessoas começaram a vacinar sem medo.";NA
"1469";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Ter muito medo ou pavor.";NA
"1470";"2021/07/09 9:25:25 PM GMT+1";"4º ano";70;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Arquivo pessoal do criador.";NA
